lapp_id,woe_end_use,woe_job_type,cibil_loan_closed_unsecured_count_outlier_ob_woe,cibil_loan_closed_unsecured_disbursed_amt_sum_outlier_ob_woe,cibil_loan_active_personal_loan_tenure_avg_outlier_ob_woe,total_outflow_outlier_ob_woe,woe_educational_qualification,cibil_score_outlier_ob_woe,cibil_loan_active_count_outlier_ob_woe,cibil_loan_closed_credit_card_count_outlier_ob_woe,cibil_loan_closed_consumer_loan_count_outlier_ob_woe,cibil_enquiry_na_disbursed_amt_avg_outlier_ob_woe,cibil_loan_active_disbursed_amt_sum_outlier_ob_woe,avg_3m_ncf_outlier_ob_woe,woe_preferred_agreement_method,cibil_loan_active_instalment_amount_sum_outlier_ob_woe,cibil_loan_closed_consumer_loan_disbursed_amt_avg_outlier_ob_woe,woe_employment_year,total_3m_ncf_outlier_ob_woe,cibil_loan_active_tenure_avg_outlier_ob_woe,crif_loans_to_enquiries_outlier_ob_woe,cibil_loan_active_overdue_amt_sum_outlier_ob_woe,cibil_loan_closed_personal_loan_tenure_avg_outlier_ob_woe,woe_home_stay_duration,no_of_dependents_outlier_ob_woe,avg_3m_other_debit_sum_outlier_ob_woe,age_outlier_ob_woe,cibil_loan_closed_secured_tenure_avg_outlier_ob_woe,shift_1m_upi_credit_sum_outlier_ob_woe,non_financial_credit_score_outlier_ob_woe,crif_loan_closed_instalment_amount_sum_outlier_ob_woe,total_3m_upi_credit_sum_outlier_ob_woe,avg_3m_emi_debit_sum_outlier_ob_woe,cibil_loans_to_enquiries_outlier_ob_woe,total_3m_emi_debit_sum_outlier_ob_woe,employment_duration_outlier_ob_woe,cibil_loan_active_current_bal_sum_outlier_ob_woe,avg_3m_closing_balance_outlier_ob_woe,cibil_loan_active_disbursed_amt_avg_outlier_ob_woe,woe_kyc_method,trend_m2_m3_salary_credit_count_outlier_ob_woe,crif_score_outlier_ob_woe,crif_loan_active_count_outlier_ob_woe,avg_balance_m2_outlier_ob_woe,trend_m2_m3_upi_debit_sum_outlier_ob_woe,income_to_age_ratio_outlier_ob_woe,total_3m_bounce_debit_count_outlier_ob_woe,trend_m1_m2_closing_balance_outlier_ob_woe,shift_1m_other_debit_sum_outlier_ob_woe,avg_3m_credit_count_outlier_ob_woe,trend_m1_m2_pos_expense_debit_count_outlier_ob_woe,crif_loan_active_current_bal_sum_outlier_ob_woe
APP1689952775044543,16.6266379,20,16.13141881,17.96778858,5,17.3451397,20,20,19.52015528,5,5,11.68392685,19.19065418,20,5,5,5,17.81013554,20,16.8864047,5,5,20,5,14.24464052,5,18.53736925,5,15.77830219,13.18769443,5,20,12.95809766,19.68110896,12.91882292,12.98900889,18.03431063,17.36898549,20,18.57076852,20,5,5,5,5,5,20,20,20,5.423861422,20,5
APP1689858905024004,13.98805257,20,11.14456744,17.96778858,17.42630819,5,15.86364706,20,20,5,5,11.68392685,20,20,5,5,5,17.81013554,20,14.13352437,5,5,5,17.86157543,14.24464052,5,18.53736925,5,15.77830219,5,5,19.00735252,6.068468637,19.68110896,6.049953781,5,19.30591987,17.36898549,20,18.57076852,20,5,5,5,20,5,20,5,20,5.423861422,20,5
APP1690651371704036,13.98805257,20,18.24261188,13.95006173,18.06472886,5,15.86364706,20,19.52015528,20,5,5,15.81486159,20,20,5,5,5,20,20,5,5,18.80543055,5,5,10.11439076,18.53736925,20,15.77830219,16.68994094,5,20,18.46701027,18.11592958,18.62988966,5,15.8713736,17.36898549,5,5,20,5,5,5,5,5,20,5,20,20,20,5
APP1694018060172434,16.6266379,20,20,15.89752543,17.42630819,5,20,19.86644689,18.5471797,5,5,11.68392685,20,20,20,5,5,20,20,20,5,5,18.80543055,5,5,6.748739968,5,5,15.70636525,13.18769443,5,20,20,19.68110896,20,14.07745166,19.30591987,17.36898549,20,5,5,5,5,5,5,5,20,5,20,5.423861422,5,5
APP1689025367629941,13.98805257,20,16.13141881,15.89752543,18.06472886,5,6.579237652,20,17.28213613,19.70552413,20,20,20,5,5,5,17.98962557,17.3372325,5,20,17.24945534,20,20,5,5,5,18.53736925,20,5,13.18769443,5,5,6.068468637,19.68110896,6.049953781,12.98900889,19.30591987,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,17.93481052
APP1684419312931022,15.64503924,20,16.13141881,10.27747996,18.06472886,17.4221114,15.86364706,5,17.28213613,5,5,11.33866038,19.19065418,20,20,5,5,5,20,20,5,5,18.80543055,5,5,5,18.53736925,5,15.77830219,13.18769443,5,20,5,18.11592958,5,5,20,17.36898549,20,5,20,5,5,5,20,5,20,5,19.52906061,5.423861422,20,5
APP1689568136059456,13.98805257,20,18.24261188,15.89752543,5,5,20,5,17.28213613,5,20,11.33866038,20,20,5,5,17.98962557,5,20,16.8864047,5,18.34296548,5,5,14.24464052,10.11439076,5,5,15.77830219,13.18769443,5,20,18.46701027,19.68110896,18.62988966,14.07745166,19.30591987,20,20,5,20,5,5,5,5,5,20,5,20,5,20,5
APP1684512002711161,7.437299845,20,16.13141881,20,5,5,15.86364706,20,13.16796517,5,14.02923551,11.33866038,20,20,5,5,17.98962557,5,20,5,17.24945534,5,5,5,5,20,13.96519605,5,15.70636525,5,5,20,6.068468637,19.68110896,6.049953781,14.07745166,19.30591987,20,20,5,20,20,9.876732541,5,5,5,20,5,14.46261847,5.423861422,20,20
APP1692119007460721,15.34263777,20,20,20,18.06472886,14.19961378,15.86364706,5,20,20,20,11.33866038,19.19065418,12.56360721,20,5,17.98962557,20,12.16876606,20,5,5,18.80543055,5,20,10.11439076,18.53736925,5,15.77830219,13.18769443,5,20,5,20,5,12.98900889,19.30591987,17.36898549,19.3821797,18.57076852,20,5,5,5,5,5,20,5,20,5.423861422,20,5
APP1691016032020380,13.98805257,20,13.91766555,10.27747996,17.42630819,5,20,20,17.28213613,5,20,11.68392685,15.81486159,5,20,5,17.98962557,17.81013554,5,14.13352437,5,5,5,20,20,5,18.53736925,5,5,10.23326703,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1685039429128174,16.6266379,20,20,13.95006173,17.42630819,5,15.86364706,20,18.5471797,5,5,11.68392685,15.81486159,5,20,5,5,20,5,17.0499561,5,5,18.80543055,20,14.24464052,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,5,19.3821797,18.57076852,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1694021274208578,16.6266379,20,18.24261188,11.51890367,5,5,15.86364706,20,17.28213613,5,5,11.68392685,19.19065418,20,20,5,5,17.81013554,20,5,5,5,18.80543055,5,14.24464052,20,18.53736925,5,5,5,5,5,20,19.68110896,20,5,15.8713736,14.14564187,20,18.57076852,20,5,5,5,5,5,20,20,20,5.423861422,20,5
APP1679226390155462,13.98805257,20,16.13141881,13.95006173,5,5,15.86364706,20,19.52015528,5,5,11.68392685,15.81486159,20,5,5,5,17.3372325,20,5,17.24945534,5,5,17.86157543,20,20,18.53736925,5,20,5,5,5,12.95809766,18.11592958,12.91882292,5,15.8713736,17.36898549,19.3821797,18.57076852,20,20,20,5,5,5,5,5,5,5.423861422,20,17.93481052
APP1695001747906802,13.98805257,20,16.13141881,11.51890367,5,5,15.86364706,20,17.28213613,5,5,11.68392685,15.81486159,20,20,5,5,5,20,5,17.24945534,5,18.80543055,5,20,20,18.53736925,5,15.70636525,13.18769443,5,19.00735252,12.95809766,18.11592958,12.91882292,14.07745166,15.8713736,17.36898549,19.3821797,5,20,20,20,5,20,5,5,5,5,5.423861422,20,17.93481052
APP1684590930234339,13.98805257,20,18.24261188,13.95006173,17.42630819,5,15.86364706,19.86644689,18.5471797,5,14.02923551,11.68392685,15.81486159,20,5,5,19.29948526,5,20,14.13352437,5,5,18.80543055,5,20,5,13.96519605,20,15.77830219,13.18769443,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,17.36898549,19.3821797,5,20,5,5,5,20,5,20,5,5,5.423861422,20,5
APP1690771644119144,16.6266379,20,16.13141881,15.89752543,5,5,20,20,18.5471797,5,5,20,20,20,5,5,5,17.81013554,20,5,5,5,18.80543055,17.86157543,5,20,18.53736925,20,20,13.18769443,5,20,18.46701027,19.68110896,18.62988966,5,19.30591987,14.14564187,20,18.57076852,20,5,5,5,20,5,20,20,5,5.423861422,20,5
APP1686856492133665,16.6266379,20,16.13141881,13.95006173,17.42630819,5,15.86364706,19.86644689,17.28213613,5,14.02923551,11.68392685,15.81486159,20,20,5,20,17.3372325,20,17.0499561,5,5,18.80543055,17.86157543,20,20,18.53736925,20,20,13.18769443,5,20,12.95809766,18.11592958,12.91882292,5,15.8713736,14.14564187,19.3821797,5,20,5,5,5,5,5,20,20,20,5.423861422,5,5
APP1683043695550335,15.64503924,20,18.24261188,13.95006173,16.00320023,5,12.04860544,20,13.16796517,5,14.02923551,11.68392685,15.81486159,11.1477103,5,5,20,17.81013554,10.3330662,18.63003355,18.86246405,5,20,5,5,5,18.53736925,5,20,16.68994094,5,20,12.95809766,18.11592958,12.91882292,5,15.8713736,20,19.3821797,18.57076852,20,5,9.876732541,20,20,5,20,5,14.46261847,5.423861422,20,17.93481052
APP1689882256114922,16.6266379,20,20,15.89752543,5,14.19961378,15.86364706,20,20,19.83920695,5,11.68392685,20,17.30819661,20,20,5,17.81013554,17.7340479,16.8864047,5,18.34296548,18.80543055,17.86157543,5,20,20,5,15.77830219,13.18769443,5,20,6.068468637,19.68110896,6.049953781,12.98900889,19.30591987,17.36898549,20,5,20,5,5,5,5,5,5,5,20,5.423861422,20,5
APP1684789197286177,15.34263777,20,20,15.89752543,5,5,15.86364706,20,19.52015528,5,20,11.68392685,15.81486159,12.56360721,20,5,17.98962557,17.81013554,12.16876606,17.0499561,5,5,18.80543055,5,14.24464052,10.11439076,18.53736925,5,15.77830219,13.18769443,5,5,12.95809766,19.68110896,12.91882292,5,15.8713736,5,19.3821797,18.57076852,20,5,5,5,5,5,20,5,20,5.423861422,5,5
APP1683781095032173,13.98805257,20,20,15.89752543,5,5,15.86364706,19.51701368,20,5,20,11.68392685,15.81486159,20,20,5,5,20,20,5,17.24945534,5,18.80543055,5,20,10.11439076,18.53736925,5,18.53523604,13.18769443,20,20,6.068468637,19.68110896,6.049953781,5,15.8713736,17.36898549,5,5,20,20,20,5.739730997,5,5,20,5,5,5.423861422,20,17.93481052
APP1685420749623246,13.98805257,20,11.14456744,13.95006173,18.06472886,5,15.86364706,5,13.16796517,5,14.02923551,11.68392685,15.81486159,5,20,5,20,5,5,20,5,18.34296548,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,18.11592958,6.049953781,5,11.50693909,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1691571924396457,13.98805257,20,16.13141881,13.95006173,5,5,15.86364706,19.51701368,17.28213613,5,20,20,15.81486159,20,20,5,20,5,20,5,5,5,17.71355162,5,5,20,18.53736925,5,5,13.18769443,5,5,5,19.68110896,5,5,15.8713736,17.36898549,19.3821797,5,20,5,5,5,5,5,20,20,20,5.423861422,20,5
APP1691876645887894,16.6266379,20,13.91766555,15.89752543,18.06472886,17.3451397,15.86364706,20,20,5,5,11.68392685,19.19065418,20,5,5,5,20,20,20,5,5,18.80543055,5,14.24464052,5,18.53736925,5,20,10.23326703,5,5,12.95809766,19.68110896,12.91882292,5,20,20,19.3821797,18.57076852,20,5,5,20,20,5,20,20,14.46261847,5.423861422,20,5
APP1682981786578138,13.98805257,20,18.24261188,11.51890367,5,5,15.86364706,20,18.5471797,5,5,11.68392685,19.19065418,20,20,5,5,5,20,20,17.24945534,5,18.80543055,17.86157543,20,20,18.53736925,5,15.77830219,13.18769443,5,5,5,19.68110896,5,5,18.03431063,17.36898549,19.3821797,5,20,20,20,5,5,5,20,20,20,5.423861422,20,20
APP1680370487623882,13.98805257,20,20,15.89752543,16.00320023,14.19961378,15.86364706,19.86644689,19.52015528,5,5,11.33866038,19.19065418,11.1477103,20,5,5,17.81013554,10.3330662,18.63003355,17.24945534,18.34296548,18.80543055,5,20,10.11439076,18.53736925,5,15.77830219,5,20,20,5,19.68110896,5,5,18.03431063,17.36898549,20,18.57076852,5,5,20,5.739730997,5,5,20,20,20,5.423861422,20,20
APP1682236380668417,16.6266379,20,13.91766555,13.95006173,17.42630819,5,20,20,19.52015528,5,5,11.68392685,19.19065418,20,20,5,5,20,20,20,17.24945534,5,20,17.86157543,20,20,18.53736925,5,20,13.18769443,5,20,6.068468637,18.11592958,6.049953781,5,15.8713736,17.36898549,19.3821797,18.57076852,20,20,20,5,5,5,20,5,14.46261847,5.423861422,20,17.93481052
APP1691212218056153,13.98805257,20,16.13141881,10.27747996,18.06472886,5,15.86364706,20,13.16796517,5,5,11.68392685,15.81486159,5,20,5,5,5,5,20,5,5,18.80543055,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1682156009556888,13.98805257,20,18.24261188,15.89752543,5,5,15.86364706,20,17.28213613,5,14.02923551,11.68392685,15.81486159,5,5,20,20,17.81013554,5,5,17.24945534,5,5,20,5,5,18.53736925,5,5,13.18769443,5,5,6.068468637,18.11592958,6.049953781,12.98900889,15.8713736,5,19.3821797,18.57076852,5,20,20,5,5,5,5,5,5,5.423861422,5,20
APP1679261177314202,20,20,13.91766555,13.95006173,5,5,15.86364706,20,19.52015528,5,20,11.68392685,19.19065418,12.56360721,5,5,17.98962557,17.3372325,12.16876606,20,18.86246405,5,5,5,5,20,20,5,15.70636525,5,5,5,5,19.68110896,5,5,15.8713736,5,19.3821797,18.57076852,20,20,20,5,5,5,20,5,20,5.423861422,5,17.93481052
APP1685551457052127,20,20,13.91766555,11.51890367,5,5,15.86364706,19.86644689,17.28213613,5,20,11.68392685,15.81486159,5,20,5,17.98962557,17.3372325,5,5,5,5,5,17.86157543,5,5,5,5,5,13.18769443,5,5,6.068468637,19.68110896,6.049953781,14.07745166,15.8713736,5,19.3821797,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1689025586219201,13.98805257,20,16.13141881,15.89752543,18.06472886,5,20,5,17.28213613,19.70552413,20,20,20,5,20,5,17.98962557,17.81013554,5,20,17.24945534,20,20,5,5,5,18.53736925,20,5,16.68994094,5,5,6.068468637,19.68110896,6.049953781,14.07745166,19.30591987,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,17.93481052
APP1682638559848877,13.98805257,20,18.24261188,13.95006173,5,5,15.86364706,19.86644689,17.28213613,5,14.02923551,11.68392685,15.81486159,20,20,5,20,17.3372325,20,14.13352437,17.24945534,20,18.80543055,5,14.24464052,6.748739968,18.53736925,5,20,5,20,19.00735252,12.95809766,18.11592958,12.91882292,12.98900889,5,20,5,5,20,5,9.876732541,20,5,5,20,5,5,5.423861422,20,5
APP1686397776325907,15.34263777,20,20,13.95006173,5,5,15.86364706,20,17.28213613,5,20,11.68392685,15.81486159,12.56360721,20,5,17.98962557,17.81013554,12.16876606,5,5,5,18.80543055,5,14.24464052,10.11439076,18.53736925,5,15.77830219,5,5,20,5,19.68110896,5,5,5,17.36898549,5,18.57076852,5,5,5,5.739730997,5,5,20,20,20,5.423861422,20,5
APP1677907335567471,16.6266379,20,18.24261188,13.95006173,17.42630819,5,15.86364706,20,18.5471797,5,5,11.68392685,19.19065418,20,5,5,5,17.81013554,20,17.0499561,17.24945534,5,18.80543055,5,5,20,18.53736925,5,18.53523604,5,5,20,18.46701027,19.68110896,18.62988966,5,15.8713736,17.36898549,19.3821797,18.57076852,20,20,20,5,5,5,20,5,20,5.423861422,20,20
APP1680535285177673,16.6266379,20,20,13.95006173,5,5,15.86364706,5,20,5,20,11.68392685,19.19065418,20,5,5,17.98962557,17.81013554,20,17.0499561,20,5,18.80543055,5,5,5,18.53736925,20,5,5,20,5,18.46701027,19.68110896,18.62988966,12.98900889,15.8713736,17.36898549,5,18.57076852,20,5,20,5.739730997,20,5,20,20,20,5.423861422,20,20
APP1684984564346022,16.6266379,20,20,13.95006173,17.42630819,5,15.86364706,20,17.28213613,5,14.02923551,11.68392685,15.81486159,12.56360721,20,5,17.98962557,17.81013554,12.16876606,17.0499561,5,5,18.80543055,5,14.24464052,10.11439076,18.53736925,5,15.70636525,10.23326703,5,5,5,19.68110896,5,5,15.8713736,17.36898549,5,18.57076852,20,5,5,7.200775004,5,5,20,20,20,5.423861422,5,5
APP1693300396809613,13.98805257,20,20,13.95006173,18.06472886,5,15.86364706,20,10.0849385,5,5,11.68392685,5,5,20,5,5,17.81013554,5,20,5,5,18.80543055,5,14.24464052,5,18.53736925,5,5,10.23326703,5,5,6.068468637,19.68110896,6.049953781,5,5,5,19.3821797,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1677366183694125,13.98805257,20,11.14456744,11.51890367,18.06472886,5,15.86364706,20,20,5,5,11.68392685,19.19065418,20,5,5,5,17.81013554,20,20,17.24945534,5,17.71355162,5,5,20,18.53736925,5,15.77830219,5,5,5,12.95809766,19.68110896,12.91882292,5,20,17.36898549,19.3821797,18.57076852,20,20,20,5,20,5,20,5,20,5.423861422,5,20
APP1679722952667759,16.6266379,20,20,13.95006173,17.42630819,5,15.86364706,20,19.52015528,5,20,11.68392685,15.81486159,12.56360721,20,5,17.98962557,17.3372325,12.16876606,17.0499561,17.24945534,18.34296548,18.80543055,5,20,5,20,5,15.77830219,5,5,20,12.95809766,19.68110896,12.91882292,5,15.8713736,17.36898549,19.3821797,18.57076852,20,5,20,5,5,5,20,20,14.46261847,5.423861422,20,17.93481052
APP1680338777007931,15.34263777,20,20,13.95006173,5,5,15.86364706,19.51701368,19.52015528,5,14.02923551,11.68392685,20,5,5,5,19.29948526,20,12.16876606,16.8864047,17.24945534,5,18.80543055,17.86157543,20,20,18.53736925,5,15.77830219,5,20,20,12.95809766,20,5,5,19.30591987,14.14564187,20,5,20,5,20,5,5,5,20,5,5,20,20,20
APP1687215446508561,20,20,11.14456744,15.89752543,16.00320023,5,20,20,17.28213613,5,14.02923551,11.68392685,15.81486159,12.56360721,5,5,20,20,12.16876606,18.63003355,5,5,5,20,14.24464052,10.11439076,18.53736925,5,15.70636525,10.23326703,5,20,18.46701027,20,18.62988966,12.98900889,15.8713736,14.14564187,20,18.57076852,20,5,5,7.200775004,5,5,20,20,19.52906061,5.423861422,20,5
APP1683806739527200,13.98805257,20,11.14456744,13.95006173,17.42630819,5,15.86364706,19.86644689,17.28213613,5,14.02923551,11.68392685,19.19065418,20,20,5,5,5,20,14.13352437,5,5,5,20,14.24464052,20,13.96519605,5,15.77830219,5,5,20,6.068468637,19.68110896,6.049953781,5,15.8713736,17.36898549,19.3821797,18.57076852,20,5,5,5,20,5,20,5,20,20,20,5
APP1691403963904239,13.98805257,20,16.13141881,13.95006173,18.06472886,5,15.86364706,20,18.5471797,5,20,11.68392685,19.19065418,5,5,20,17.98962557,5,5,20,5,5,5,5,14.24464052,5,20,5,5,13.18769443,5,5,6.068468637,19.68110896,6.049953781,12.98900889,20,5,19.3821797,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1695389786718497,13.98805257,20,11.14456744,15.89752543,5,5,20,20,13.16796517,19.83920695,14.02923551,11.68392685,15.81486159,5,5,5,17.98962557,17.81013554,5,5,5,5,5,5,5,5,18.53736925,5,5,13.18769443,5,5,6.068468637,18.11592958,6.049953781,5,15.8713736,5,20,5,5,20,9.876732541,5,5,5,5,5,5,5.423861422,5,20
APP1693185846462583,13.98805257,20,16.13141881,15.89752543,5,5,15.86364706,20,13.16796517,5,20,20,15.81486159,20,20,5,20,20,20,5,5,5,5,5,14.24464052,6.748739968,18.53736925,20,15.77830219,16.68994094,5,20,18.46701027,19.68110896,18.62988966,14.07745166,15.8713736,17.36898549,20,18.57076852,20,5,5,20,20,5,20,5,20,5.423861422,20,5
APP1691783622233545,15.34263777,20,11.14456744,11.51890367,20,20,20,20,17.28213613,5,5,20,20,20,20,5,5,17.3372325,20,20,5,5,5,17.86157543,5,10.11439076,18.53736925,5,15.77830219,13.18769443,5,20,6.068468637,18.11592958,6.049953781,12.98900889,19.30591987,14.14564187,20,18.57076852,20,5,5,5,20,5,20,5,5,20,20,5
APP1685685915954402,13.98805257,20,16.13141881,15.89752543,5,17.4221114,15.86364706,20,18.5471797,5,5,11.33866038,20,20,5,5,5,5,20,20,5,5,5,16.48176529,20,20,18.53736925,5,20,13.18769443,5,19.00735252,20,19.68110896,20,12.98900889,19.30591987,17.36898549,20,5,20,5,5,5,5,5,20,20,20,5.423861422,5,5
APP1690149828619914,13.98805257,20,18.24261188,13.95006173,5,5,15.86364706,5,17.28213613,20,5,11.68392685,15.81486159,12.56360721,20,5,5,5,12.16876606,5,5,18.34296548,20,5,5,5,18.53736925,5,15.77830219,13.18769443,5,5,12.95809766,18.11592958,12.91882292,14.07745166,15.8713736,17.36898549,19.3821797,5,20,5,5,5,5,5,20,5,5,5.423861422,20,5
APP1693559888003716,15.34263777,20,18.24261188,11.51890367,5,5,15.86364706,19.51701368,17.28213613,5,20,11.68392685,19.19065418,11.1477103,20,5,17.98962557,17.81013554,10.3330662,5,5,5,18.80543055,5,14.24464052,20,18.53736925,20,20,5,5,20,18.46701027,19.68110896,18.62988966,5,18.03431063,20,20,18.57076852,20,5,5,5,5,5,20,20,20,20,20,5
APP1686703218776460,16.82949769,20,13.91766555,11.51890367,5,5,15.86364706,20,17.28213613,19.83920695,20,11.68392685,19.19065418,12.56360721,5,5,20,17.81013554,12.16876606,17.0499561,5,5,5,5,5,10.11439076,18.53736925,5,15.77830219,13.18769443,5,20,12.95809766,19.68110896,12.91882292,5,19.30591987,17.36898549,20,18.57076852,20,5,5,5,5,5,20,5,20,20,5,5
APP1693390406641233,13.98805257,20,18.24261188,8.875205489,17.42630819,5,15.86364706,20,19.52015528,5,20,11.68392685,15.81486159,5,20,5,5,5,5,17.0499561,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,5,19.3821797,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1680780571335426,7.437299845,20,16.13141881,15.89752543,18.06472886,5,5,20,17.28213613,19.70552413,20,20,20,5,5,5,17.98962557,17.81013554,5,20,17.24945534,20,20,5,5,5,5,20,5,5,5,5,6.068468637,19.68110896,6.049953781,5,19.30591987,5,20,5,5,20,5,5,5,5,5,5,5,5.423861422,5,17.93481052
APP1693917501901918,13.98805257,20,20,13.95006173,5,5,15.86364706,20,19.52015528,5,14.02923551,11.68392685,20,12.56360721,20,5,17.98962557,17.81013554,12.16876606,18.63003355,17.24945534,5,20,5,14.24464052,10.11439076,18.53736925,5,15.77830219,13.18769443,5,20,12.95809766,19.68110896,12.91882292,5,19.30591987,14.14564187,20,5,5,5,20,5.739730997,5,5,20,20,20,20,20,20
APP1691422106785463,16.6266379,20,20,17.96778858,17.42630819,5,15.86364706,19.86644689,18.5471797,5,20,11.68392685,19.19065418,12.56360721,5,5,20,17.3372325,12.16876606,14.13352437,5,5,18.80543055,6.637382544,14.24464052,10.11439076,18.53736925,5,15.77830219,5,5,20,5,20,5,5,20,14.14564187,20,18.57076852,20,5,5,5,5,5,20,20,20,5.423861422,20,5
APP1675690885441266,15.34263777,20,20,17.96778858,5,5,15.86364706,20,17.28213613,20,14.02923551,11.68392685,15.81486159,20,5,5,17.98962557,17.3372325,20,5,17.24945534,5,18.80543055,7.833917878,5,20,18.53736925,5,18.53523604,5,5,5,5,18.11592958,5,12.98900889,15.8713736,17.36898549,19.3821797,18.57076852,20,20,5,5,5,5,20,5,5,5.423861422,20,17.93481052
APP1685280359146074,16.6266379,20,20,13.95006173,17.42630819,5,15.86364706,19.51701368,18.5471797,5,5,11.68392685,19.19065418,20,20,5,5,17.81013554,20,17.0499561,5,5,18.80543055,20,20,20,18.53736925,5,18.53523604,10.23326703,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,17.36898549,19.3821797,5,20,5,5,5,20,5,20,5,20,5.423861422,20,5
APP1680767058280158,13.98805257,20,13.91766555,11.51890367,5,17.3451397,15.86364706,20,17.28213613,5,14.02923551,11.68392685,19.19065418,20,5,5,17.98962557,17.81013554,20,5,18.86246405,5,5,5,5,5,18.53736925,5,20,5,5,5,5,19.68110896,5,5,20,5,20,12.01583801,20,20,20,5,20,5,20,5,5,5.423861422,20,20
APP1681820315375854,13.98805257,20,18.24261188,13.95006173,5,5,15.86364706,20,17.28213613,19.83920695,14.02923551,11.68392685,15.81486159,11.1477103,5,5,19.29948526,17.3372325,10.3330662,5,5,5,5,5,5,10.11439076,18.53736925,5,15.70636525,16.68994094,5,19.00735252,5,19.68110896,5,12.98900889,15.8713736,14.14564187,19.3821797,5,20,5,5,7.200775004,5,5,20,20,20,5.423861422,20,5
APP1685490424302867,13.98805257,20,18.24261188,15.89752543,18.06472886,5,15.86364706,19.86644689,19.52015528,20,20,5,15.81486159,12.56360721,20,5,17.98962557,20,12.16876606,20,5,18.34296548,18.80543055,20,20,10.11439076,20,5,15.77830219,13.18769443,5,20,5,19.68110896,5,5,15.8713736,17.36898549,5,18.57076852,20,5,5,5,5,5,20,20,20,5,20,5
APP1677550631087125,20,20,18.24261188,13.95006173,5,5,15.86364706,19.86644689,17.28213613,20,5,11.68392685,15.81486159,20,5,5,5,17.81013554,20,5,20,5,18.80543055,7.833917878,5,10.11439076,18.53736925,5,18.53523604,5,5,20,5,18.11592958,5,5,15.8713736,17.36898549,19.3821797,18.57076852,20,20,9.876732541,5.739730997,20,5,20,5,5,5.423861422,20,17.93481052
APP1676186586860220,16.6266379,20,16.13141881,13.95006173,5,5,15.86364706,20,13.16796517,19.83920695,20,11.68392685,5,20,20,5,20,17.81013554,20,5,17.24945534,5,18.80543055,7.833917878,5,20,18.53736925,5,20,5,5,20,18.46701027,18.11592958,18.62988966,5,5,17.36898549,5,18.57076852,20,20,5,5.739730997,20,5,20,20,5,5.423861422,20,5
APP1694560922052797,13.98805257,20,11.14456744,13.95006173,5,5,15.86364706,19.51701368,17.28213613,5,14.02923551,11.68392685,20,5,20,5,20,17.81013554,5,16.8864047,17.24945534,5,5,16.48176529,14.24464052,20,18.53736925,5,18.53523604,10.23326703,5,5,5,19.68110896,5,5,19.30591987,17.36898549,20,18.57076852,20,20,20,5,20,5,5,20,20,5.423861422,20,20
APP1682077735263473,13.98805257,20,13.91766555,13.95006173,5,5,15.86364706,20,17.28213613,19.83920695,14.02923551,11.68392685,15.81486159,12.56360721,20,5,17.98962557,5,12.16876606,5,18.86246405,5,5,5,20,10.11439076,18.53736925,5,20,13.18769443,5,20,18.46701027,19.68110896,18.62988966,5,15.8713736,5,19.3821797,18.57076852,20,20,20,5,5,5,20,5,14.46261847,5.423861422,20,17.93481052
APP1686322459947776,13.98805257,20,16.13141881,10.27747996,18.06472886,5,15.86364706,19.86644689,17.28213613,5,20,11.68392685,20,11.92462163,5,5,17.98962557,5,5,16.8864047,5,18.34296548,5,5,5,10.11439076,18.53736925,20,20,13.18769443,5,20,18.46701027,19.68110896,18.62988966,12.98900889,19.30591987,17.36898549,20,5,5,5,5,7.200775004,5,5,20,20,14.46261847,20,20,5
APP1689664047041967,13.98805257,20,20,13.95006173,5,5,15.86364706,19.51701368,17.28213613,5,20,11.68392685,15.81486159,12.56360721,5,5,17.98962557,5,12.16876606,5,5,5,18.80543055,17.86157543,5,10.11439076,18.53736925,5,15.77830219,13.18769443,5,20,5,19.68110896,5,12.98900889,5,17.36898549,5,5,20,5,5,5,5,5,20,20,20,5,20,5
